id,player,team,year,season,salary,salary_cap,salary_cap_pct,salary_tier,salary_pct_change,is_max,is_new_team,is_contract_year,is_moved_midseason
patr_baldwin_gsw_23,Patrick Baldwin,GSW,2023,2022-23,2226000.0,123655000.0,1.8,bench,,0,0,0,0
patr_baldwin_sas_25,Patrick Baldwin,SAS,2025,2024-25,2448840.0,140588000.0,1.74,bench,4.7533494173810364,0,1,0,0
patr_beverley_mil_24,Patrick Beverley,MIL,2024,2023-24,2019706.0,136021000.0,1.48,bench,-85.0464235463378,0,1,0,0
patr_mccaw_tor_21,Patrick McCaw,TOR,2021,2020-21,4000000.0,109140000.0,3.67,bench,0.0,0,0,0,0
patr_patterson_tot_20,Patrick Patterson,TOT,2020,2019-20,3068660.0,109140000.0,2.81,bench,-43.71083718541345,0,1,1,1
patr_patterson_tot_21,Patrick Patterson,TOT,2021,2020-21,3814771.0,109140000.0,3.5,bench,24.31390248512379,0,0,0,1
patt_mills_lac_25,Patty Mills,LAC,2025,2024-25,2087519.0,140588000.0,1.48,bench,-71.2749802194778,0,1,0,0
pau_gasol_tot_20,Pau Gasol,TOT,2020,2019-20,5538540.0,109140000.0,5.07,bench,-66.33640702986293,0,0,0,1
paul_millsap_phi_22,Paul Millsap,PHI,2022,2021-22,2641691.0,112414000.0,2.35,bench,-73.58309000000001,0,1,0,0
paul_pierce_lac_18,Paul Pierce,LAC,2018,2017-18,1096080.0,99030000.0,1.11,bench,-68.68342857142858,0,0,0,0
paul_reed_phi_22,Paul Reed,PHI,2022,2021-22,1517981.0,112414000.0,1.35,bench,,0,0,0,0
paul_reed_tot_25,Paul Reed,TOT,2025,2024-25,3913234.0,140588000.0,2.78,bench,-49.330130778195006,0,1,1,1
peyt_watson_den_23,Peyton Watson,DEN,2023,2022-23,2193960.0,123655000.0,1.77,bench,,0,0,0,0
prec_achiuwa_nyk_24,Precious Achiuwa,NYK,2024,2023-24,4379527.0,136021000.0,3.22,bench,54.200009858599515,0,1,1,0
quen_grimes_det_24,Quentin Grimes,DET,2024,2023-24,2385720.0,136021000.0,1.75,bench,4.774703557312243,0,1,1,0
quen_grimes_phi_25,Quentin Grimes,PHI,2025,2024-25,4296682.0,140588000.0,3.06,bench,80.10001173649883,0,1,1,0
quin_pondexter_nop_17,Quincy Pondexter,NOP,2017,2016-17,3617978.0,94143000.0,3.84,bench,,0,0,0,0
quin_pondexter_chi_18,Quincy Pondexter,CHI,2018,2017-18,3853931.0,99030000.0,3.89,bench,6.521681447482552,0,1,0,0
quin_pondexter_sas_19,Quincy Pondexter,SAS,2019,2018-19,2165481.0,101869000.0,2.13,bench,-43.811111304276075,0,1,0,0
quin_cook_tot_21,Quinn Cook,TOT,2021,2020-21,2019179.0,109140000.0,1.85,bench,-32.69403333333334,0,1,0,1
r.j._hampton_orl_21,R.J. Hampton,ORL,2021,2020-21,2193480.0,109140000.0,2.01,bench,,0,0,0,0
r.j._hunter_tot_17,R.J. Hunter,TOT,2017,2016-17,1625240.0,94143000.0,1.73,bench,,0,0,0,1
rj_barrett_tor_24,RJ Barrett,TOR,2024,2023-24,23883929.0,136021000.0,17.56,star,119.10585025551264,0,1,0,0
rade_zagorac_mem_19,Rade Zagorac,MEM,2019,2018-19,1378242.0,101869000.0,1.35,bench,,0,0,0,0
rajo_rondo_tot_18,Rajon Rondo,TOT,2018,2017-18,6300000.0,99030000.0,6.36,bench,-55.00000000000001,0,1,1,1
rajo_rondo_lac_21,Rajon Rondo,LAC,2021,2020-21,8250000.0,109140000.0,7.56,bench,221.6684023763692,0,1,0,0
rake_christmas_ind_17,Rakeem Christmas,IND,2017,2016-17,1052342.0,94143000.0,1.12,bench,,0,0,0,0
rash_vaughn_tot_18,Rashad Vaughn,TOT,2018,2017-18,2055298.0,99030000.0,2.08,bench,13.487167594310456,0,1,0,1
raul_neto_uta_17,Raul Neto,UTA,2017,2016-17,937800.0,94143000.0,1.0,bench,,0,0,1,0
raya_rupert_por_25,Rayan Rupert,POR,2025,2024-25,1891857.0,140588000.0,1.35,bench,,0,0,1,0
regg_bullock_lal_19,Reggie Bullock,LAL,2019,2018-19,2500000.0,101869000.0,2.45,bench,0.0,0,1,1,0
regg_bullock_tot_24,Reggie Bullock,TOT,2024,2023-24,13033786.0,136021000.0,9.58,starter,30.171240811760946,0,1,0,1
regg_jackson_tot_25,Reggie Jackson,TOT,2025,2024-25,4033748.0,140588000.0,2.87,bench,-19.325040000000005,0,1,0,1
rich_jefferson_tot_18,Richard Jefferson,TOT,2018,2017-18,3954756.0,99030000.0,3.99,bench,58.19024,0,1,0,1
rich_holmes_sac_23,Richaun Holmes,SAC,2023,2022-23,11215260.0,123655000.0,9.07,starter,8.000000000000007,0,0,0,0
rich_holmes_was_24,Richaun Holmes,WAS,2024,2023-24,12046020.0,136021000.0,8.86,starter,7.407407407407418,0,1,0,0
rick_rubio_cle_24,Ricky Rubio,CLE,2024,2023-24,3695311.0,136021000.0,2.72,bench,-36.871775414317774,0,0,0,0
rob_dillingham_chi_26,Rob Dillingham,CHI,2026,2025-26,6576120.0,154647000.0,4.25,bench,5.000862217623725,0,1,0,0
robe_covington_min_19,Robert Covington,MIN,2019,2018-19,10464092.0,101869000.0,10.27,starter,-37.33364801977805,0,1,0,0
robe_covington_hou_20,Robert Covington,HOU,2020,2019-20,11301219.0,109140000.0,10.35,starter,7.99999655966328,0,1,0,0
robe_covington_lac_22,Robert Covington,LAC,2022,2021-22,12975471.0,112414000.0,11.54,starter,6.896541497213993,0,1,0,0
robe_covington_phi_24,Robert Covington,PHI,2024,2023-24,11692308.0,136021000.0,8.6,starter,-4.999995124999879,0,1,0,0
robe_williams_bos_19,Robert Williams,BOS,2019,2018-19,1654440.0,101869000.0,1.62,bench,,0,0,0,0
robe_woodard_sac_21,Robert Woodard,SAC,2021,2020-21,1500000.0,109140000.0,1.37,bench,,0,0,0,0
robe_woodard_tot_22,Robert Woodard,TOT,2022,2021-22,1517981.0,112414000.0,1.35,bench,1.198733333333335,0,1,0,1
robi_lopez_cle_23,Robin Lopez,CLE,2023,2022-23,1836090.0,123655000.0,1.48,bench,-63.2782,0,1,0,0
robi_lopez_sac_24,Robin Lopez,SAC,2024,2023-24,2019706.0,136021000.0,1.48,bench,10.00038124492808,0,1,0,0
rodi_kurucs_mil_21,Rodions Kurucs,MIL,2021,2020-21,1780152.0,109140000.0,1.63,bench,4.761904761904767,0,1,0,0
rodn_hood_cle_18,Rodney Hood,CLE,2018,2017-18,2386864.0,99030000.0,2.41,bench,69.69996871711743,0,1,1,0
rodn_hood_por_19,Rodney Hood,POR,2019,2018-19,3472888.0,101869000.0,3.41,bench,45.50003686846005,0,1,1,0
rodn_hood_tor_21,Rodney Hood,TOR,2021,2020-21,10047450.0,109140000.0,9.21,starter,75.71615949632739,0,1,0,0
rodn_hood_lac_22,Rodney Hood,LAC,2022,2021-22,2239544.0,112414000.0,1.99,bench,-77.7103245101991,0,1,0,0
rome_langford_sas_22,Romeo Langford,SAS,2022,2021-22,3804360.0,112414000.0,3.38,bench,4.76867151354925,0,1,1,0
ron_holland_det_25,Ron Holland,DET,2025,2024-25,8245320.0,140588000.0,5.86,bench,,0,0,0,0
ron_holland_det_26,Ron Holland,DET,2026,2025-26,8657280.0,154647000.0,5.6,bench,4.99628880383054,0,0,0,0
ronn_price_tot_17,Ronnie Price,TOT,2017,2016-17,3022688.0,94143000.0,3.21,bench,,0,0,0,1
ronn_price_okc_18,Ronnie Price,OKC,2018,2017-18,2442455.0,99030000.0,2.47,bench,-19.19592759821721,0,1,0,0
roy_hibbert_den_17,Roy Hibbert,DEN,2017,2016-17,5000000.0,94143000.0,5.31,bench,,0,0,0,0
royc_o'neale_pho_24,Royce O'Neale,PHO,2024,2023-24,9500000.0,136021000.0,6.98,bench,3.2608695652173836,0,1,0,0
rudy_gay_okc_24,Rudy Gay,OKC,2024,2023-24,6479000.0,136021000.0,4.76,bench,4.761904761904767,0,1,0,0
rui_hachimura_lal_23,Rui Hachimura,LAL,2023,2022-23,6263188.0,123655000.0,5.07,bench,27.40000325457268,0,1,1,0
russ_westbrook_tot_25,Russell Westbrook,TOT,2025,2024-25,5631296.0,140588000.0,4.01,bench,46.81127855969307,0,1,0,1
ryan_anderson_mia_19,Ryan Anderson,MIA,2019,2018-19,20421546.0,101869000.0,20.05,star,4.3062182383645675,0,1,0,0
ryan_anderson_tot_20,Ryan Anderson,TOT,2020,2019-20,5714583.0,109140000.0,5.24,bench,-72.01689333412857,0,1,0,1
ryan_anderson_mia_21,Ryan Anderson,MIA,2021,2020-21,5214583.0,109140000.0,4.78,bench,-8.749544804931519,0,1,0,0
ryan_anderson_mia_22,Ryan Anderson,MIA,2022,2021-22,5214584.0,112414000.0,4.64,bench,1.9176988841351772e-05,0,0,0,0
ryan_arcidiacono_por_23,Ryan Arcidiacono,POR,2023,2022-23,1836090.0,123655000.0,1.48,bench,-38.797,0,1,0,0
ryan_arcidiacono_det_24,Ryan Arcidiacono,DET,2024,2023-24,2019706.0,136021000.0,1.48,bench,10.00038124492808,0,1,0,0
ryan_broekhoff_tot_20,Ryan Broekhoff,TOT,2020,2019-20,1416852.0,109140000.0,1.3,bench,,0,0,0,1
ryan_rollins_was_24,Ryan Rollins,WAS,2024,2023-24,1719864.0,136021000.0,1.26,bench,,0,0,1,0
sadd_bey_atl_23,Saddiq Bey,ATL,2023,2022-23,2959080.0,123655000.0,2.39,bench,4.7714140040788555,0,1,1,0
sadd_bey_was_25,Saddiq Bey,WAS,2025,2024-25,6440678.0,140588000.0,4.58,bench,41.33645001528423,0,1,0,0
sam_dekker_was_19,Sam Dekker,WAS,2019,2018-19,2760095.0,101869000.0,2.71,bench,53.80001114454473,0,1,0,0
sam_merrill_mem_22,Sam Merrill,MEM,2022,2021-22,1517981.0,112414000.0,1.35,bench,,0,0,1,0
sand_mamukelashvili_sas_24,Sandro Mamukelashvili,SAS,2024,2023-24,2019706.0,136021000.0,1.48,bench,,0,0,0,0
sash_kaun_phi_17,Sasha Kaun,PHI,2017,2016-17,1333420.0,94143000.0,1.42,bench,,0,0,0,0
sash_vujacic_nyk_17,Sasha Vujacic,NYK,2017,2016-17,1410598.0,94143000.0,1.5,bench,,0,0,0,0
seko_doumbouya_tot_22,Sekou Doumbouya,TOT,2022,2021-22,3613680.0,112414000.0,3.21,bench,4.762567403026607,0,1,0,1
semi_ojeleye_lac_22,Semi Ojeleye,LAC,2022,2021-22,1789256.0,112414000.0,1.59,bench,2.0711372258193306,0,1,0,0
serg_ibaka_tor_17,Serge Ibaka,TOR,2017,2016-17,12250000.0,94143000.0,13.01,starter,,0,0,1,0
serg_ibaka_mil_22,Serge Ibaka,MIL,2022,2021-22,9720900.0,112414000.0,8.65,starter,5.000000000000004,0,1,0,0
serg_ibaka_ind_23,Serge Ibaka,IND,2023,2022-23,1836090.0,123655000.0,1.48,bench,-81.11193408017776,0,1,0,0
seth_curry_dal_18,Seth Curry,DAL,2018,2017-18,3028410.0,99030000.0,3.06,bench,4.499999999999993,0,0,0,0
seth_curry_brk_22,Seth Curry,BRK,2022,2021-22,8207518.0,112414000.0,7.3,bench,4.761904761904767,0,1,0,0
seth_curry_cho_24,Seth Curry,CHO,2024,2023-24,4000000.0,136021000.0,2.94,bench,-52.9226390674069,0,1,0,0
shab_muhammad_tot_18,Shabazz Muhammad,TOT,2018,2017-18,1562819.0,99030000.0,1.58,bench,-48.69778048707628,0,1,0,1
shab_napier_por_17,Shabazz Napier,POR,2017,2016-17,1350120.0,94143000.0,1.43,bench,,0,0,1,0
shab_napier_was_20,Shabazz Napier,WAS,2020,2019-20,1845301.0,109140000.0,1.69,bench,-4.999994851788125,0,1,0,0
shak_milton_lal_25,Shake Milton,LAL,2025,2024-25,2875000.0,140588000.0,2.04,bench,-47.497291773346085,0,1,0,0
shaq_harrison_tot_19,Shaquille Harrison,TOT,2019,2018-19,1361265.0,101869000.0,1.34,bench,,0,0,0,1
shel_mac_atl_18,Sheldon Mac,ATL,2018,2017-18,1312611.0,99030000.0,1.33,bench,,0,0,0,0
sidy_cissoko_was_25,Sidy Cissoko,WAS,2025,2024-25,1891857.0,140588000.0,1.35,bench,,0,0,0,0
simo_fontecchio_det_24,Simone Fontecchio,DET,2024,2023-24,3044872.0,136021000.0,2.24,bench,-4.999987519999205,0,1,1,0
sind_thornwell_lac_19,Sindarius Thornwell,LAC,2019,2018-19,1378242.0,101869000.0,1.35,bench,,0,0,0,0
skal_labissiere_por_19,Skal Labissière,POR,2019,2018-19,1544951.0,101869000.0,1.52,bench,,0,0,1,0
skyl_mays_por_24,Skylar Mays,POR,2024,2023-24,1799163.0,136021000.0,1.32,bench,,0,0,0,0
solo_hill_mia_20,Solomon Hill,MIA,2020,2019-20,12758781.0,109140000.0,11.69,starter,4.128425466957775,0,1,0,0
solo_hill_nyk_22,Solomon Hill,NYK,2022,2021-22,2389641.0,112414000.0,2.13,bench,47.4573666945582,0,1,0,0
spen_dinwiddie_dal_22,Spencer Dinwiddie,DAL,2022,2021-22,17142857.0,112414000.0,15.25,star,49.666362494726755,0,1,0,0
spen_dinwiddie_brk_23,Spencer Dinwiddie,BRK,2023,2022-23,19500000.0,123655000.0,15.77,star,13.750000947916677,0,1,0,0
spen_hawes_mil_17,Spencer Hawes,MIL,2017,2016-17,6348759.0,94143000.0,6.74,bench,,0,0,0,0
spen_hawes_mil_18,Spencer Hawes,MIL,2018,2017-18,2007059.0,99030000.0,2.03,bench,-68.38659334840085,0,0,0,0
spen_hawes_mil_19,Spencer Hawes,MIL,2019,2018-19,2007058.0,101869000.0,1.97,bench,-4.982414567589189e-05,0,0,0,0
spen_hawes_mil_20,Spencer Hawes,MIL,2020,2019-20,2007058.0,109140000.0,1.84,bench,0.0,0,0,0,0
stan_johnson_nop_19,Stanley Johnson,NOP,2019,2018-19,3940402.0,101869000.0,3.87,bench,27.200012912389447,0,1,0,0
stan_johnson_tor_20,Stanley Johnson,TOR,2020,2019-20,3623000.0,109140000.0,3.32,bench,-8.055066462761918,0,1,0,0
stan_johnson_tot_22,Stanley Johnson,TOT,2022,2021-22,1368948.0,112414000.0,1.22,bench,-64.01435274634282,0,1,1,1
stan_johnson_tot_23,Stanley Johnson,TOT,2023,2022-23,3596685.0,123655000.0,2.91,bench,162.73350046897326,0,0,0,1
step_zimmerman_orl_17,Stephen Zimmerman,ORL,2017,2016-17,950000.0,94143000.0,1.01,bench,,0,0,0,0
ster_brown_tot_23,Sterling Brown,TOT,2023,2022-23,3105522.0,123655000.0,2.51,bench,3.517400000000004,0,1,0,1
stev_novak_mil_17,Steve Novak,MIL,2017,2016-17,1551659.0,94143000.0,1.65,bench,,0,0,0,0
stev_adams_hou_24,Steven Adams,HOU,2024,2023-24,12600000.0,136021000.0,9.26,starter,-29.714284662390657,0,1,0,0
svi_mykhailiuk_okc_21,Svi Mykhailiuk,OKC,2021,2020-21,1663861.0,109140000.0,1.52,bench,17.43364868031383,0,1,0,0
svia_mykhailiuk_det_19,Sviatoslav Mykhailiuk,DET,2019,2018-19,1487694.0,101869000.0,1.46,bench,,0,0,0,0
t.j._leaf_ind_18,T.J. Leaf,IND,2018,2017-18,2028360.0,99030000.0,2.05,bench,,0,0,0,0
t.j._leaf_ind_19,T.J. Leaf,IND,2019,2018-19,2407560.0,101869000.0,2.36,bench,18.694906229663367,0,0,0,0
t.j._leaf_ind_20,T.J. Leaf,IND,2020,2019-20,2813280.0,109140000.0,2.58,bench,16.8519164631411,0,0,1,0
t.j._leaf_tot_21,T.J. Leaf,TOT,2021,2020-21,4326825.0,109140000.0,3.96,bench,53.80001279645113,0,1,0,1
t.j._warren_ind_22,T.J. Warren,IND,2022,2021-22,12690000.0,112414000.0,11.29,starter,5.750000000000011,0,0,0,0
t.j._warren_pho_23,T.J. Warren,PHO,2023,2022-23,1836090.0,123655000.0,1.48,bench,-85.53120567375888,0,1,0,0
taj_gibson_okc_17,Taj Gibson,OKC,2017,2016-17,8950000.0,94143000.0,9.51,starter,,0,0,1,0
taj_gibson_was_23,Taj Gibson,WAS,2023,2022-23,1836090.0,123655000.0,1.48,bench,-62.6050916496945,0,1,1,0
taur_prince_cle_21,Taurean Prince,CLE,2021,2020-21,12250000.0,109140000.0,11.22,starter,251.81071951466777,0,1,0,0
taur_waller-prince_atl_17,Taurean Waller-Prince,ATL,2017,2016-17,2318280.0,94143000.0,2.46,bench,,0,0,0,0
taur_waller-prince_atl_18,Taurean Waller-Prince,ATL,2018,2017-18,2422560.0,99030000.0,2.45,bench,4.498162430767638,0,0,0,0
taur_waller-prince_atl_19,Taurean Waller-Prince,ATL,2019,2018-19,2526840.0,101869000.0,2.48,bench,4.304537348920157,0,0,0,0
tayl_hendricks_mem_26,Taylor Hendricks,MEM,2026,2025-26,6127080.0,154647000.0,3.96,bench,4.760048421182206,0,1,0,0
tera_mann_atl_25,Terance Mann,ATL,2025,2024-25,11423077.0,140588000.0,8.13,starter,8.000001512727284,0,1,1,0
tere_davis_sac_21,Terence Davis,SAC,2021,2020-21,1517981.0,109140000.0,1.39,bench,,0,0,1,0
terr_ferguson_nyk_21,Terrance Ferguson,NYK,2021,2020-21,3944013.0,109140000.0,3.61,bench,59.29999515316013,0,1,0,0
terr_ross_orl_17,Terrence Ross,ORL,2017,2016-17,10000000.0,94143000.0,10.62,starter,,0,0,0,0
terr_rozier_mia_24,Terry Rozier,MIA,2024,2023-24,23205221.0,136021000.0,17.06,star,7.999998696845001,0,1,0,0
terr_rozier_mia_26,Terry Rozier,MIA,2026,2025-26,26643031.0,154647000.0,17.23,star,6.896550755681452,0,0,0,0
terr_taylor_ind_23,Terry Taylor,IND,2023,2022-23,1563518.0,123655000.0,1.26,bench,,0,0,1,0
terr_taylor_chi_24,Terry Taylor,CHI,2024,2023-24,2019706.0,136021000.0,1.48,bench,29.177022586244615,0,1,0,0
thad_young_tor_22,Thaddeus Young,TOR,2022,2021-22,14190000.0,112414000.0,12.62,starter,4.761904761904767,0,1,0,0
than_antetokounmpo_mil_20,Thanasis Antetokounmpo,MIL,2020,2019-20,1445697.0,109140000.0,1.32,bench,,0,0,0,0
than_antetokounmpo_mil_21,Thanasis Antetokounmpo,MIL,2021,2020-21,1701593.0,109140000.0,1.56,bench,17.700527842279534,0,0,0,0
than_antetokounmpo_mil_22,Thanasis Antetokounmpo,MIL,2022,2021-22,1729217.0,112414000.0,1.54,bench,1.6234199364947963,0,0,0,0
than_antetokounmpo_mil_23,Thanasis Antetokounmpo,MIL,2023,2022-23,1878720.0,123655000.0,1.52,bench,8.645704963575994,0,0,0,0
than_antetokounmpo_mil_24,Thanasis Antetokounmpo,MIL,2024,2023-24,2019706.0,136021000.0,1.48,bench,7.504364673820474,0,0,0,0
than_antetokounmpo_mil_26,Thanasis Antetokounmpo,MIL,2026,2025-26,2296274.0,154647000.0,1.48,bench,13.693478159692551,0,0,0,0
theo_pinson_dal_23,Theo Pinson,DAL,2023,2022-23,1836090.0,123655000.0,1.48,bench,27.003791250863763,0,1,0,0
thom_bryant_den_23,Thomas Bryant,DEN,2023,2022-23,1836090.0,123655000.0,1.48,bench,-78.81434696867896,0,1,1,0
thom_bryant_ind_25,Thomas Bryant,IND,2025,2024-25,2087519.0,140588000.0,1.48,bench,-17.43170032192445,0,1,0,0
thom_sorber_okc_26,Thomas Sorber,OKC,2026,2025-26,4655040.0,154647000.0,3.01,bench,,0,0,0,0
thon_maker_mil_17,Thon Maker,MIL,2017,2016-17,2568600.0,94143000.0,2.73,bench,,0,0,0,0
thon_maker_det_19,Thon Maker,DET,2019,2018-19,2799720.0,101869000.0,2.75,bench,4.30525751072961,0,1,1,0
theo_maledon_hou_23,Théo Maledon,HOU,2023,2022-23,1900000.0,123655000.0,1.54,bench,-5.000000000000004,0,1,0,0
tiag_splitter_phi_17,Tiago Splitter,PHI,2017,2016-17,8550000.0,94143000.0,9.08,starter,,0,0,0,0
tibo_pleiss_phi_17,Tibor Pleiss,PHI,2017,2016-17,3000000.0,94143000.0,3.19,bench,,0,0,0,0
tim_duncan_sas_17,Tim Duncan,SAS,2017,2016-17,1881250.0,94143000.0,2.0,bench,,0,0,0,0
tim_duncan_sas_18,Tim Duncan,SAS,2018,2017-18,1881250.0,99030000.0,1.9,bench,0.0,0,0,0,0
tim_duncan_sas_19,Tim Duncan,SAS,2019,2018-19,1881250.0,101869000.0,1.85,bench,0.0,0,0,0,0
tim_hardaway_dal_19,Tim Hardaway,DAL,2019,2018-19,17325000.0,101869000.0,17.01,star,5.000000000000004,0,1,0,0
timo_mozgov_orl_19,Timofey Mozgov,ORL,2019,2018-19,16000000.0,101869000.0,15.71,star,4.712041884816753,0,1,0,0
timo_mozgov_orl_20,Timofey Mozgov,ORL,2020,2019-20,5573333.0,109140000.0,5.11,bench,-65.16666875,0,0,0,0
timo_mozgov_orl_22,Timofey Mozgov,ORL,2022,2021-22,5573334.0,112414000.0,4.96,bench,1.7942584795704875e-05,0,0,0,0
timo_luwawu-cabarrot_chi_19,Timothé Luwawu-Cabarrot,CHI,2019,2018-19,1544951.0,101869000.0,1.52,bench,,0,0,0,0
tobi_harris_lac_18,Tobias Harris,LAC,2018,2017-18,16000000.0,99030000.0,16.16,star,-6.976744186046513,0,1,0,0
tobi_harris_phi_19,Tobias Harris,PHI,2019,2018-19,14800000.0,101869000.0,14.53,starter,-7.499999999999996,0,1,1,0
tony_allen_chi_18,Tony Allen,CHI,2018,2017-18,1471382.0,99030000.0,1.49,bench,-73.27489847642899,0,1,0,0
tony_bradley_uta_18,Tony Bradley,UTA,2018,2017-18,1414920.0,99030000.0,1.43,bench,,0,0,0,0
tony_bradley_okc_21,Tony Bradley,OKC,2021,2020-21,3542060.0,109140000.0,3.25,bench,80.50001019180985,0,1,0,0
tony_bradley_chi_23,Tony Bradley,CHI,2023,2022-23,2036318.0,123655000.0,1.65,bench,13.808085595353605,0,0,1,0
tony_snell_nop_22,Tony Snell,NOP,2022,2021-22,2389641.0,112414000.0,2.13,bench,-80.37831367900225,0,1,0,0
torr_craig_pho_21,Torrey Craig,PHO,2021,2020-21,1620564.0,109140000.0,1.48,bench,-18.971800000000005,0,1,1,0
torr_craig_pho_22,Torrey Craig,PHO,2022,2021-22,4878049.0,112414000.0,4.34,bench,201.0093399581874,0,0,0,0
trae_young_was_26,Trae Young,WAS,2026,2025-26,46394100.0,154647000.0,30.0,max,7.813173191819844,1,1,0,0
tray_jackson-davis_tor_26,Trayce Jackson-Davis,TOR,2026,2025-26,2221677.0,154647000.0,1.44,bench,17.433664383724555,0,1,0,0
tre_jones_chi_25,Tre Jones,CHI,2025,2024-25,9104167.0,140588000.0,6.48,bench,-7.9999935326313665,0,1,0,0
tre_mann_cho_24,Tre Mann,CHO,2024,2023-24,3191400.0,136021000.0,2.35,bench,4.766594445538708,0,1,1,0
trev_graham_atl_20,Treveon Graham,ATL,2020,2019-20,1645357.0,109140000.0,1.51,bench,8.776670119879594,0,1,0,0
trev_ariza_was_19,Trevor Ariza,WAS,2019,2018-19,15000000.0,101869000.0,14.72,starter,102.13149003788216,0,1,0,0
trev_ariza_por_20,Trevor Ariza,POR,2020,2019-20,12200000.0,109140000.0,11.18,starter,-18.666666666666664,0,1,0,0
trey_burke_dal_19,Trey Burke,DAL,2019,2018-19,1795015.0,101869000.0,1.76,bench,-46.99651390569534,0,1,1,0
trey_burke_okc_23,Trey Burke,OKC,2023,2022-23,3423750.0,123655000.0,2.77,bench,8.690476190476183,0,1,0,0
trey_lyles_sac_22,Trey Lyles,SAC,2022,2021-22,2500000.0,112414000.0,2.22,bench,-54.54545454545454,0,1,0,0
tris_thompson_cle_25,Tristan Thompson,CLE,2025,2024-25,2087519.0,140588000.0,1.48,bench,3.357567883642476,0,0,0,0
troy_brown_chi_21,Troy Brown,CHI,2021,2020-21,3372840.0,109140000.0,3.09,bench,4.763502180476342,0,1,1,0
troy_brown_det_24,Troy Brown,DET,2024,2023-24,4000000.0,136021000.0,2.94,bench,117.8542446176386,0,1,0,0
ty_jerome_hou_23,Ty Jerome,HOU,2023,2022-23,4220057.0,123655000.0,3.41,bench,74.89999336881019,0,1,0,0
ty_jerome_cle_24,Ty Jerome,CLE,2024,2023-24,2439025.0,136021000.0,1.79,bench,-42.203979709278805,0,1,0,0
tyty_washington_okc_24,TyTy Washington,OKC,2024,2023-24,2320440.0,136021000.0,1.71,bench,4.9953846989194695,0,1,0,0
tyle_dorsey_mem_19,Tyler Dorsey,MEM,2019,2018-19,1378242.0,101869000.0,1.35,bench,,0,0,0,0
tyle_ennis_lal_17,Tyler Ennis,LAL,2017,2016-17,1733880.0,94143000.0,1.84,bench,,0,0,0,0
tyle_johnson_pho_19,Tyler Johnson,PHO,2019,2018-19,19245370.0,101869000.0,18.89,star,227.2320897222704,0,1,0,0
tyle_kolek_nyk_25,Tyler Kolek,NYK,2025,2024-25,2087519.0,140588000.0,1.48,bench,,0,0,0,0
tyle_lydon_den_18,Tyler Lydon,DEN,2018,2017-18,1579440.0,99030000.0,1.59,bench,,0,0,0,0
tyle_lydon_den_19,Tyler Lydon,DEN,2019,2018-19,1874640.0,101869000.0,1.84,bench,18.690168667375783,0,0,0,0
tyle_smith_mil_26,Tyler Smith,MIL,2026,2025-26,1955377.0,154647000.0,1.26,bench,,0,0,0,0
tyle_zeller_mil_18,Tyler Zeller,MIL,2018,2017-18,1709538.0,99030000.0,1.73,bench,-78.630775,0,1,0,0
tyre_evans_sac_17,Tyreke Evans,SAC,2017,2016-17,10661286.0,94143000.0,11.32,starter,,0,0,0,0
tyre_terry_dal_21,Tyrell Terry,DAL,2021,2020-21,1289846.0,109140000.0,1.18,bench,,0,0,1,0
tyre_terry_tot_22,Tyrell Terry,TOT,2022,2021-22,1603559.0,112414000.0,1.43,bench,24.321740734940445,0,1,0,1
tyre_haliburton_ind_22,Tyrese Haliburton,IND,2022,2021-22,4023600.0,112414000.0,3.58,bench,5.0043843166729385,0,1,0,0
tyre_haliburton_ind_26,Tyrese Haliburton,IND,2026,2025-26,45550512.0,154647000.0,29.45,max,8.000000000000007,1,0,0,0
tyre_martin_brk_26,Tyrese Martin,BRK,2026,2025-26,2191897.0,154647000.0,1.42,bench,,0,0,0,0
tyso_chandler_hou_20,Tyson Chandler,HOU,2020,2019-20,2564753.0,109140000.0,2.35,bench,-81.5073235167301,0,1,0,0
tyus_jones_dal_26,Tyus Jones,DAL,2026,2025-26,7000000.0,154647000.0,4.53,bench,235.32628924575056,0,1,0,0
udok_azubuike_uta_21,Udoka Azubuike,UTA,2021,2020-21,1977000.0,109140000.0,1.81,bench,,0,0,0,0
udon_haslem_mia_17,Udonis Haslem,MIA,2017,2016-17,4000000.0,94143000.0,4.25,bench,,0,0,0,0
udon_haslem_mia_18,Udonis Haslem,MIA,2018,2017-18,1471382.0,99030000.0,1.49,bench,-63.21545,0,0,1,0
udon_haslem_mia_19,Udonis Haslem,MIA,2019,2018-19,2393887.0,101869000.0,2.35,bench,62.69649893773337,0,0,0,0
udon_haslem_mia_21,Udonis Haslem,MIA,2021,2020-21,1620564.0,109140000.0,1.48,bench,-36.814032384405046,0,0,1,0
udon_haslem_mia_22,Udonis Haslem,MIA,2022,2021-22,2641691.0,112414000.0,2.35,bench,63.0105938426375,0,0,0,0
usma_garuba_tot_24,Usman Garuba,TOT,2024,2023-24,2600008.0,136021000.0,1.91,bench,5.21406950581913,0,1,0,1
vasi_micic_cho_24,Vasilije Micić,CHO,2024,2023-24,7723000.0,136021000.0,5.68,bench,,0,0,0,0
vasi_micic_pho_25,Vasilije Micić,PHO,2025,2024-25,7723000.0,140588000.0,5.49,bench,0.0,0,1,0,0
vern_carey_cho_21,Vernon Carey,CHO,2021,2020-21,1350000.0,109140000.0,1.24,bench,,0,0,0,0
